customer_key,entity_type,full_name,first_name,middle_name,last_name,business_name,trading_name,other_names,date_of_birth,gender,tax_id,nzbn,street,suburb,city,postcode,email,all_emails,phones,customer_status,customer_since,kyc_verified,aml_risk,pep,num_accounts,total_deposits_nzd,total_lending_nzd,products,in_totara,in_harbourside,n_records,name_source,address_source,source_records,review_reasons
T:00404355,BUSINESS,Blue Penguin Tours Limited,,,,Blue Penguin Tours Limited,,,,,121583997,9429934289726,213 Hill Crescent,Chartwell,Hamilton,3210,,,072274358,Active,2024-06-29,true,Medium,false,4,72993.90,1500000.00,Business Credit Card; Overdraft; Term Deposit,true,false,1,T:00404355,T:00404355,T:00404355,
T:00404358,BUSINESS,Alpine Ski Hire,,,,Alpine Ski Hire,,,,,,,179 Nikau Street,Johnsonville,Wellington,6037,,,044026655,Active,2012-05-03,false,Low,false,4,109533.96,300000.00,Merchant Services; Overdraft; Term Deposit,true,false,1,T:00404358,T:00404358,T:00404358,
T:00404384,BUSINESS,Kaha Fitness,,,,Kaha Fitness,,,,,132306328,,23 Tui Place,Riccarton,Christchurch,8011,,,032734172,Active,2004-04-06,false,High,false,4,6455.40,300000.00,Business Everyday,true,false,1,T:00404384,T:00404384,T:00404384,
T:00404396,BUSINESS,Mahi Recruitment Ltd,,,,Mahi Recruitment Ltd,,,,,129966424,9429766224268,42 Queen Avenue,Halswell,Christchurch,8025,,,036727257,Active,2010-09-15,false,Medium,false,6,3797.10,0.00,Business Credit Card; Business Everyday; Business Savings,true,false,1,T:00404396,T:00404396,T:00404396,
T:00404409,BUSINESS,Wharf Street Motors Ltd,,,,Wharf Street Motors Ltd,,,,,,9429550871800,17 Kereru Terrace,Otumoetai,Tauranga,3110,,,073743648,Active,1996-05-11,false,Medium,false,2,86841.18,0.00,Business Credit Card; Business Savings; Equipment Finance,true,false,1,T:00404409,T:00404409,T:00404409,
T:00404418,BUSINESS,Karaka Organics Limited,,,,Karaka Organics Limited,,,,,133838277,,114 Harbour Road,Otumoetai,Tauranga,3110,,,072655314,Active,2003-06-01,false,Low,false,2,633239.88,0.00,Equipment Finance,true,false,1,T:00404418,T:00404418,T:00404418,
T:00404421,BUSINESS,Southern Lights Electrical Ltd,,,,Southern Lights Electrical Ltd,,,,,110347190,9429362879381,77 Rata Street,Kelburn,Wellington,6012,,,0227391596; 047978785,Active,2009-04-07,true,Medium,false,4,112358.52,300000.00,Business Credit Card; Equipment Finance; Term Deposit,true,false,1,T:00404421,T:00404421,T:00404421,
T:00404433,BUSINESS,Pipi Beach Holiday Park Ltd,,,,Pipi Beach Holiday Park Ltd,,,,,115423677,,45 Kauri Street,Papatoetoe,Auckland,2025,,,098343774,Active,2005-07-13,true,Medium,false,1,66207.78,300000.00,Merchant Services,true,false,1,T:00404433,T:00404433,T:00404433,
T:00404452,BUSINESS,Mountain View Orchards,,,,Mountain View Orchards,,,,,,9429383915699,20 Seaview Avenue,Karori,Wellington,6012,,,044949343,Active,2019-07-02,true,Medium,false,4,74844.30,80000.00,Overdraft,true,false,1,T:00404452,T:00404452,T:00404452,
T:00404469,BUSINESS,Takahē Logistics Ltd,,,,Takahē Logistics Ltd,,,,,115253326,,138 Victoria Crescent,Papamoa,Tauranga,3118,,,0214206330; 076969937,Active,1995-09-21,true,Medium,false,1,26207.70,300000.00,Business Credit Card; Overdraft,true,false,1,T:00404469,T:00404469,T:00404469,
T:00404497,BUSINESS,Ōtautahi Print Co Limited,,,,Ōtautahi Print Co Limited,,,,,,,93 Albert Drive,Newtown,Wellington,6021,,,049169103,Active,2001-04-21,true,High,false,3,33464.46,0.00,Business Savings; Merchant Services; Overdraft; Term Deposit,true,false,1,T:00404497,T:00404497,T:00404497,
T:00404517,BUSINESS,Moa Hunter Outdoor Ltd,,,,Moa Hunter Outdoor Ltd,,,,,,,85 Pohutukawa Place,Papamoa,Tauranga,3118,,,077692552,Active,2025-04-21,true,High,false,2,138751.68,300000.00,Merchant Services,true,false,1,T:00404517,T:00404517,T:00404517,
T:00404532,BUSINESS,Kiwi Coast Seafoods,,,,Kiwi Coast Seafoods,,,,,133596897,,54 Albert Place,Mornington,Dunedin,9011,,,0224003906; 035259979,Active,2014-04-18,false,Medium,false,3,9479.22,0.00,Business Credit Card; Business Savings; Overdraft,true,false,1,T:00404532,T:00404532,T:00404532,
